Capital Humano
Sigla,Código,Município,1991,2000,
SE,2803302,Japaratuba,447875.22213305,722145.38881776,
SE,2803401,Japoatã,284826.562730555,537274.376052646,
SE,2803500,Lagarto,2483604.6788334,3795436.92930703,
SE,2803609,Laranjeiras,711061.931604545,1332339.39116763,
SE,2803708,Macambira,142351.955494742,243336.336271309,
SE,2803807,Malhada dos Bois,87707.8250334754,149982.47649283,
SE,2803906,Malhador,328508.459641081,534013.379908413,
SE,2804003,Maruim,526168.111383847,788309.288714575,
SE,2804102,Moita Bonita,295716.842166757,461050.425457132,
SE,2804201,Monte Alegre de Sergipe,252577.073496707,439223.784968492,
SE,2804300,Muribeca,199261.612120577,350527.92832903,
SE,2804409,Neópolis,801139.732807884,959795.417901502,
SE,2804458,Nossa Senhora Aparecida,222133.875678731,320739.013195361,
SE,2804508,Nossa Senhora da Glória,754574.018017768,1240299.56849816,
SE,2804607,Nossa Senhora das Dores,617848.038179794,1024014.79719709,
SE,2804706,Nossa Senhora de Lourdes,143941.928342,280020.88451418,
SE,2804805,Nossa Senhora do Socorro,2846154.53401168,7491837.59848718,
SE,2804904,Pacatuba,291785.581757215,475478.154477695,
SE,2805000,Pedra Mole,65344.3435219514,115478.207869283,
SE,2805109,Pedrinhas,250271.637922031,374806.619777309,
SE,2805208,Pinhão,125974.497634664,232296.26347036,
SE,2805307,Pirambu,152673.138316219,346091.624454237,
SE,2805406,Poço Redondo,470464.473595074,931612.370902855,
SE,2805505,Poço Verde,533178.102796595,810067.945046191,
SE,2805604,Porto da Folha,611230.650555418,1022249.83363651,
SE,2805703,Propriá,1154901.00579479,1604608.27564662,
SE,2805802,Riachão do Dantas,432999.441410854,715842.19215411,
SE,2805901,Riachuelo,267405.807861648,456546.99301707,
SE,2806008,Ribeirópolis,454740.307684729,746181.830772682,
SE,2806107,Rosário do Catete,216721.01838631,410829.611049355,
SE,2806206,Salgado,507318.707363736,873649.431733652,
SE,2806305,Santa Luzia do Itanhy,226049.911659987,510473.292811342,
SE,2806404,Santana do São Francisco,,303190.086098702,
SE,2806503,Santa Rosa de Lima,100900.773710921,175673.242550205,
SE,2806602,Santo Amaro das Brotas,359817.495742522,571034.692762077,
SE,2806701,São Cristóvão,2021590.47217427,3847338.95189154,
SE,2806800,São Domingos,198081.920542163,377316.509896686,
SE,2806909,São Francisco,82299.5652179537,140711.343163312,
SE,2807006,São Miguel do Aleixo,78128.64803603,138964.426155944,
SE,2807105,Simão Dias,1017747.608607,1563675.23315104,
SE,2807204,Siriri,208945.747089033,335039.777924802,
SE,2807303,Telha,67471.0170801138,121742.906330364,
SE,2807402,Tobias Barreto,1127159.8238159,1831403.34707602,
SE,2807501,Tomar do Geru,269102.845498896,470805.505763967,
SE,2807600,Umbaúba,441863.913152646,801614.547459353,
SP,3500105,Adamantina,2175394.1682119,3010267.65152703,
SP,3500204,Adolfo,149104.914424476,246497.209861725,
SP,3500303,Aguaí,1213319.4096134,1911442.78555336,
SP,3500402,Águas da Prata,390775.599414534,549603.512755348,
SP,3500501,Águas de Lindóia,659971.218008572,1106341.40864055,
SP,3500550,Águas de Santa Bárbara,313603.081471357,382142.732485306,
SP,3500600,Águas de São Pedro,125468.759374369,206967.278130297,
SP,3500709,Agudos,1648879.19747307,2454031.58292596,
SP,3500758,Alambari,,208720.512107732,
SP,3500808,Alfredo Marcondes,211483.289774351,250180.021898616,
SP,3500907,Altair,163117.990284644,211452.133687443,
SP,3501004,Altinópolis,708157.535926388,1072848.91835294,
SP,3501103,Alto Alegre,233810.606921136,281856.255368846,
SP,3501152,Alumínio,,1214248.70547319,
SP,3501202,Álvares Florence,277147.032402757,314160.552557544,
SP,3501301,Álvares Machado,1035578.40402307,1588965.93219954,
SP,3501400,Álvaro de Carvalho,125308.462391351,239996.213764455,
SP,3501509,Alvinlândia,120160.235587567,187487.18403361,
SP,3501608,Americana,10226962.3865912,16587374.861038,
SP,3501707,Américo Brasiliense,980649.571281863,1917204.33723254,
SP,3501806,Américo de Campos,293357.617628437,382188.162010508,
SP,3501905,Amparo,3063546.30559312,4882770.99972581,
SP,3502002,Analândia,147941.612767007,272416.136363223,
SP,3502101,Andradina,3307721.4116041,4632906.56100488,
SP,3502200,Angatuba,955514.044851751,1224641.15235045,
SP,3502309,Anhembi,160610.689796085,282631.884002146,
SP,3502408,Anhumas,171043.280334304,216579.302744751,
SP,3502507,Aparecida,2153074.33204011,2856766.80125231,
SP,3502606,Aparecida d'Oeste,247470.015587872,320196.405226582,
SP,3502705,Apiaí,1412533.60363103,1653530.33010646,
SP,3502754,Araçariguama,,697407.82360758,
SP,3502804,Araçatuba,11171098.7649604,16085312.7618055,
SP,3502903,Araçoiaba da Serra,741501.443375124,1369024.9727913,
SP,3503000,Aramina,221216.582051847,325413.734032455,
SP,3503109,Arandu,228049.664487094,348668.72977288,
SP,3503158,Arapeí,,154310.932338146,
SP,3503208,Araraquara,11890746.7139077,17804680.5245879,
SP,3503307,Araras,5270623.29971079,8617444.91957813,
SP,3503356,Arco-Íris,,122551.457542173,
SP,3503406,Arealva,306352.73095517,491655.119541908,
SP,3503505,Areias,141946.594016262,214318.908797938,
SP,3503604,Areiópolis,362426.966087004,561662.250504726,
SP,3503703,Ariranha,303859.844314247,483578.913352297,
SP,3503802,Artur Nogueira,1434024.97531923,2367040.82524655,
SP,3503901,Arujá,1987179.94879326,4495566.71336054,
SP,3503950,Aspásia,,127797.868064823,
SP,3504008,Assis,5886241.96542834,8336742.40054417,
SP,3504107,Atibaia,5042998.96648262,8606354.44180482,
SP,3504206,Auriflama,778272.199199493,967715.043712113,
SP,3504305,Avaí,193789.613427314,277763.227629952,
SP,3504404,Avanhandava,384376.009855096,561257.368383104,
SP,3504503,Avaré,3685186.84975454,6033784.83936875,
SP,3504602,Bady Bassitt,311202.240287637,867437.040942609,
SP,3504701,Balbinos,55699.582102553,80592.8551661999,
SP,3504800,Bálsamo,342284.712210291,524213.637713442,
SP,3504909,Bananal,537556.602083126,669909.777846942,
SP,3505005,Barão de Antonina,124729.755430251,149153.744633723,
SP,3505104,Barbosa,230618.759709859,364529.84188965,
SP,3505203,Bariri,1516604.01108141,2050274.89211186,
SP,3505302,Barra Bonita,1928297.17863598,2973439.17986705,
SP,3505351,Barra do Chapéu,,239024.360290392,
SP,3505401,Barra do Turvo,225415.031964508,366600.091910374,
SP,3505500,Barretos,5962311.15563466,8872272.47189573,
SP,3505609,Barrinha,732069.346707403,1402974.99289151,
SP,3505708,Barueri,7403522.95427936,16501604.5759521,
SP,3505807,Bastos,1032442.11102066,1425572.26403718,
SP,3505906,Batatais,2672645.90158561,4137321.79259249,
SP,3506003,Bauru,19350996.3914457,30314429.0777394,
SP,3506102,Bebedouro,3915705.83557181,5930512.36466921,
SP,3506201,Bento de Abreu,122763.476577105,150025.246504966,
SP,3506300,Bernardino de Campos,555736.850596223,739839.692765428,
SP,3506359,Bertioga,,2120926.38613566,
SP,3506409,Bilac,354458.907378418,507829.150808495,
SP,3506508,Birigui,4679004.8716321,7835347.73982225,
SP,3506607,Biritiba-Mirim,897717.004957623,1526019.29298986,
SP,3506706,Boa Esperança do Sul,515632.579292214,749717.08309868,
SP,3506805,Bocaina,390193.867120426,668413.646620905,
SP,3506904,Bofete,234045.571459671,429196.125499157,
SP,3507001,Boituva,1252855.55312808,2529632.85958883,
SP,3507100,Bom Jesus dos Perdões,461168.345072187,864010.283257112,
SP,3507159,Bom Sucesso de Itararé,,146383.586335931,
SP,3507209,Borá,30955.1837811718,42422.3846073746,
SP,3507308,Boracéia,164259.386997562,238269.929193945,
SP,3507407,Borborema,585774.630940287,839264.506040429,
SP,3507456,Borebi,,104674.294861643,
SP,3507506,Botucatu,6601307.72797688,10300792.7461103,
SP,3507605,Bragança Paulista,6810413.19634116,10465874.9720058,
SP,3507704,Braúna,233594.189669532,344548.569617902,
SP,3507753,Brejo Alegre,,143679.096148283,
SP,3507803,Brodowski,741486.761992313,1206165.06257923,
SP,3507902,Brotas,721694.515680618,1295557.55227634,
SP,3508009,Buri,565390.44250901,936784.855112633,
SP,3508108,Buritama,682631.975965764,1001996.97025309,
SP,3508207,Buritizal,201214.79092384,230839.245885674,
SP,3508306,Cabrália Paulista,163797.72917663,243726.322292732,
SP,3508405,Cabreúva,774748.344173307,1992636.75659147,
SP,3508504,Caçapava,4058079.54883774,6357014.34513301,
SP,3508603,Cachoeira Paulista,1510164.5356304,2170228.96377224,
SP,3508702,Caconde,776902.530581922,1145622.78025816,
SP,3508801,Cafelândia,799476.635064756,1123239.82349837,
SP,3508900,Caiabu,169244.281144717,242253.534637547,
SP,3509007,Caieiras,2142740.98131486,5437299.49155909,
SP,3509106,Caiuá,148739.981890419,263681.84304113,
SP,3509205,Cajamar,1585557.02391033,3475109.59397724,
SP,3509254,Cajati,,1665768.69376617,
SP,3509304,Cajobi,515733.868726922,591997.583771826,
SP,3509403,Cajuru,1036892.17058829,1445511.00148837,
SP,3509452,Campina do Monte Alegre,,286208.058285581,
SP,3509502,Campinas,69730900.4606989,102766390.202175,
SP,3509601,Campo Limpo Paulista,2279397.66108201,4700901.16217183,
SP,3509700,Campos do Jordão,1897406.32760443,2852697.98805229,
SP,3509809,Campos Novos Paulista,187574.78467195,235461.565146489,
SP,3509908,Cananéia,449091.46880432,740644.361831076,
SP,3509957,Canas,,218892.125508833,
SP,3510005,Cândido Mota,1379764.46195069,2013489.89856331,
SP,3510104,Cândido Rodrigues,118873.470692093,181279.146112638,
SP,3510153,Canitar,,188920.965688418,
SP,3510203,Capão Bonito,2196462.16354677,2787710.75983856,
SP,3510302,Capela do Alto,459685.823622084,771388.744825245,
SP,3510401,Capivari,1982492.36228625,3023368.89772015,
SP,3510500,Caraguatatuba,2779398.84365578,5813266.66785116,
SP,3510609,Carapicuíba,14708168.2884239,25138441.1705788,
SP,3510708,Cardoso,660853.1063123,867393.721142355,
SP,3510807,Casa Branca,1577873.73751315,2090252.12225678,
SP,3510906,Cássia dos Coqueiros,143895.53876869,207587.193627555,
SP,3511003,Castilho,793215.985938415,1030669.73629517,
SP,3511102,Catanduva,5941739.7989901,9052641.26235656,
SP,3511201,Catiguá,280754.277637652,377591.232004057,
SP,3511300,Cedral,312782.151486472,492952.872835864,
SP,3511409,Cerqueira César,685229.971940126,1008030.6526537,
SP,3511508,Cerquilho,1218683.27179807,2318629.26047672,
SP,3511607,Cesário Lange,591493.832357793,808168.781770179,
SP,3511706,Charqueada,488228.909183034,785713.611977738,
SP,3511904,Clementina,261305.411886204,359426.527891815,
SP,3512001,Colina,820948.784470135,1184211.38201145,
SP,3512100,Colômbia,233923.583489406,358898.239197185,
SP,3512209,Conchal,941474.415768736,1321559.005326,
SP,3512308,Conchas,681244.065003911,1064554.8304741,
SP,3512407,Cordeirópolis,739931.259741454,1300890.10208198,
SP,3512506,Coroados,281048.986475628,310857.250114089,
SP,3512605,Coronel Macedo,236327.529826537,307119.554546734,
SP,3512704,Corumbataí,130116.392515355,245345.504446579,
SP,3512803,Cosmópolis,1923174.73034852,3165667.28610727,
SP,3512902,Cosmorama,390023.086099457,501338.703547373,
SP,3513009,Cotia,6160060.64016184,11980708.8217405,
SP,3513108,Cravinhos,1265303.67237371,2079306.41503029,
SP,3513207,Cristais Paulista,237838.275197711,434933.030663241,
SP,3513306,Cruzália,331447.736565351,197555.207090805,
SP,3513405,Cruzeiro,4486795.68562178,6264416.41129412,
SP,3513504,Cubatão,5237096.07270345,7988468.49429875,
SP,3513603,Cunha,917216.673692496,1280206.19769849,
SP,3513702,Descalvado,1457985.99431604,2212745.61748327,
SP,3513801,Diadema,16285078.016985,27082592.0002386,
SP,3513850,Dirce Reis,,108602.298015252,
SP,3513900,Divinolândia,539586.473700262,769437.94026108,
SP,3514007,Dobrada,305057.672806206,456774.134216073,
SP,3514106,Dois Córregos,1011345.77485573,1530889.37662228,
SP,3514205,Dolcinópolis,112860.913034376,152122.603379021,
SP,3514304,Dourado,414725.11251837,595002.086992761,
SP,3514403,Dracena,2576067.62520741,3405264.56154203,
SP,3514502,Duartina,687726.622824943,881764.904451106,
SP,3514601,Dumont,263436.659404862,458177.486656939,
SP,3514700,Echaporã,348880.297414574,480584.610279038,
SP,3514809,Eldorado,555350.086073658,777685.5664752,
SP,3514908,Elias Fausto,490277.691661497,800140.984502781,
SP,3514924,Elisiário,,162038.792052578,
SP,3514957,Embaúba,,159046.5854838,
SP,3515004,Embu,7215738.54113642,13892194.3295081,
SP,3515103,Embu-Guaçu,1688484.36483624,4159394.88299845,
SP,3515129,Emilianópolis,,188626.6728109,
SP,3515152,Engenheiro Coelho,,814973.646155426,
SP,3515186,Espírito Santo do Pinhal,2390948.71569431,3245769.62852895,
SP,3515194,Espírito Santo do Turvo,,193234.783719672,
SP,3515202,Estrela d'Oeste,475330.915555375,602624.777185802,
SP,3515301,Estrela do Norte,137824.791033223,162970.401558868,
SP,3515350,Euclides da Cunha Paulista,,600840.074577563,
SP,3515400,Fartura,707745.679766819,1024893.71675437,
SP,3515509,Fernandópolis,3765140.67867581,5473367.7698694,
SP,3515608,Fernando Prestes,262556.240344173,375222.068171762,
SP,3515657,Fernão,,82092.335092785,
SP,3515707,Ferraz de Vasconcelos,4690494.72133198,9565071.55854947,
SP,3515806,Flora Rica,110531.464530976,142264.252607423,
SP,3515905,Floreal,204975.571207326,244390.689641707,
SP,3516002,Flórida Paulista,656891.729881918,710668.394282436,
SP,3516101,Florínia,151774.732650596,235033.31723147,
SP,3516200,Franca,15040507.5641405,23619396.1776531,
SP,3516309,Francisco Morato,3541660.84302205,7662441.26242198,
SP,3516408,Franco da Rocha,4189204.70623828,7322515.11440505,
SP,3516507,Gabriel Monteiro,143101.054911178,190561.198507634,
SP,3516606,Gália,452222.77591047,504732.290314025,
SP,3516705,Garça,2334930.98525615,3297189.95990202,
SP,3516804,Gastão Vidigal,209435.927931657,278355.593092562,
SP,3516853,Gavião Peixoto,,243448.873915021,
SP,3516903,General Salgado,720076.975892188,829057.150952393,
SP,3517000,Getulina,501194.623821127,707170.923862108,
SP,3517109,Glicério,197711.941264235,318462.750207179,
SP,3517208,Guaiçara,332883.724233809,601426.652156693,
SP,3517307,Guaimbê,259831.557857865,326827.198662109,
SP,3517406,Guaíra,1631196.28612741,2654558.52338738,
SP,3517505,Guapiaçu,526494.355788008,1003681.32515318,
SP,3517604,Guapiara,631915.001491229,990206.895988738,
SP,3517703,Guará,837070.872503769,1284287.34433363,
SP,3517802,Guaraçaí,472105.244031293,643845.394291052,
SP,3517901,Guaraci,361564.697273917,620547.465555247,
SP,3518008,Guarani d'Oeste,343160.138683031,135459.820218712,
SP,3518107,Guarantã,246282.250918277,352017.189355061,
SP,3518206,Guararapes,1591565.40398671,2319084.66973276,
SP,3518305,Guararema,948999.361466239,1555519.12075064,
SP,3518404,Guaratinguetá,7056670.75868362,9621900.33953935,
SP,3518503,Guareí,376279.349532379,554281.084408162,
SP,3518602,Guariba,1366545.69074049,1966890.49434587,
SP,3518701,Guarujá,11354237.803986,19067966.7517922,
SP,3518800,Guarulhos,47778245.2879413,86637971.8654936,
SP,3518859,Guatapará,,382185.77734298,
SP,3518909,Guzolândia,225690.444263595,258417.147989488,
SP,3519006,Herculândia,347456.588847651,502757.237605521,
SP,3519055,Holambra,,569428.268589347,
SP,3519071,Hortolândia,,10239153.6518705,
SP,3519105,Iacanga,397194.618759136,555355.149010306,
SP,3519204,Iacri,368121.156597373,423529.292025784,
SP,3519253,Iaras,,169577.010941367,
SP,3519303,Ibaté,847792.475189093,1688268.79637363,
SP,3519402,Ibirá,431965.390285794,649004.467034351,
SP,3519501,Ibirarema,298993.266381604,382016.454814644,
SP,3519600,Ibitinga,2016081.89486775,3330236.46362044,
SP,3519709,Ibiúna,1883451.03950104,3639710.38562089,
SP,3519808,Icém,340249.581819912,466433.970968419,
SP,3519907,Iepê,466110.632357227,510618.081230723,
SP,3520004,Igaraçu do Tietê,837000.695914591,1380536.79487368,
SP,3520103,Igarapava,1279598.03594567,1929808.09706852,
SP,3520202,Igaratá,272587.223816702,508750.61199248,
SP,3520301,Iguape,1358140.46874399,1815775.30289118,
SP,3520400,Ilhabela,717232.536087085,1415195.00213871,
SP,3520426,Ilha Comprida,,507619.625500642,
SP,3520442,Ilha Solteira,,2540660.66884621,
SP,3520509,Indaiatuba,5747015.98384087,12177558.5424052,
SP,3520608,Indiana,247536.547301654,368506.363353671,
SP,3520707,Indiaporã,278520.053320745,307434.123878258,
SP,3520806,Inúbia Paulista,185721.171933733,217957.092825858,
SP,3520905,Ipaussu,556289.457064973,804745.694942162,
SP,3521002,Iperó,522725.017086589,1131148.04505347,
SP,3521101,Ipeúna,123406.817629116,292740.244477984,
SP,3521150,Ipiguá,,207746.737156898,
SP,3521200,Iporanga,172761.912598308,265858.132189147,
SP,3521309,Ipuã,509655.933786642,761191.008544792,
SP,3521408,Iracemápolis,668349.087624446,1152279.1888171,
SP,3521507,Irapuã,276968.46538132,412692.950085476,
SP,3521606,Irapuru,445392.162408392,531777.330856318,
SP,3521705,Itaberá,763861.117243791,1067543.45606417,
SP,3521804,Itaí,750673.985652232,1194489.17639779,
SP,3521903,Itajobi,781527.408053253,988595.567070991,
SP,3522000,Itaju,113108.312334382,166277.382983529,
SP,3522109,Itanhaém,2462686.6069238,4904857.36873192,
SP,3522158,Itaóca,,171214.684208992,
SP,3522208,Itapecerica da Serra,4618990.08647109,8754631.42653122,
SP,3522307,Itapetininga,6380655.53979086,9821259.48384059,
SP,3522406,Itapeva,3928097.91781377,5453408.54058389,
SP,3522505,Itapevi,4733773.63553914,10300500.905837,
SP,3522604,Itapira,3185797.76965031,4705825.26426714,
SP,3522653,Itapirapuã Paulista,,167941.690925964,
SP,3522703,Itápolis,1685513.78740636,2634280.48509411,
SP,3522802,Itaporanga,593849.55041678,824894.797503788,
SP,3522901,Itapuí,463745.46779149,664955.895744061,
SP,3523008,Itapura,182596.159336851,229671.260239576,
SP,3523107,Itaquaquecetuba,7167531.98973237,16903097.314919,
SP,3523206,Itararé,2001356.50250812,2725731.5484474,
SP,3523305,Itariri,477946.334970978,782471.48361363,
SP,3523404,Itatiba,3560387.35805922,6538818.24472737,
SP,3523503,Itatinga,638409.247829682,924833.603266047,
SP,3523602,Itirapina,538336.694931535,927161.209437825,
SP,3523701,Itirapuã,237829.89517074,340537.682817713,
SP,3523800,Itobi,313986.796741131,455308.09660307,
SP,3523909,Itu,6272128.48289917,10804982.0016625,
SP,3524006,Itupeva,786542.494027111,1885116.40115586,
SP,3524105,Ituverava,2062271.07373037,2968955.83447067,
SP,3524204,Jaborandi,281436.053873283,412638.797346242,
SP,3524303,Jaboticabal,3876002.4744753,5739789.35004005,
SP,3524402,Jacareí,10047411.6787897,16108379.8372534,
SP,3524501,Jaci,152944.431672293,252696.750286142,
SP,3524600,Jacupiranga,1695734.05027943,1139153.4566413,
SP,3524709,Jaguariúna,1395230.09426261,2401790.32010783,
SP,3524808,Jales,2923910.61689885,4135476.01596001,
SP,3524907,Jambeiro,158271.174627803,264902.187306901,
SP,3525003,Jandira,3017749.87436655,6730709.81063302,
SP,3525102,Jardinópolis,1226049.13219204,2169931.65488335,
SP,3525201,Jarinu,490472.82299866,1102895.96045583,
SP,3525300,Jaú,5959262.8506493,9392426.87862348,
SP,3525409,Jeriquara,117038.225882798,184119.021433987,
SP,3525508,Joanópolis,399696.660600219,631553.310317207,
SP,3525607,João Ramalho,131868.337975739,227348.722816463,
SP,3525706,José Bonifácio,1385740.23096244,2062883.2934006,
SP,3525805,Júlio Mesquita,172792.744645245,261147.312543396,
SP,3525854,Jumirim,,135351.416448855,
SP,3525904,Jundiaí,20036702.2948694,30824955.9937109,
SP,3526001,Junqueirópolis,1040490.25394033,1254703.06692366,
SP,3526100,Juquiá,736056.633802881,1255197.75951484,
SP,3526209,Juquitiba,835100.869171092,1510098.75536091,
SP,3526308,Lagoinha,196110.690949543,297331.549326749,
SP,3526407,Laranjal Paulista,1037230.16882437,1485294.00338441,
SP,3526506,Lavínia,275928.20915489,348552.12097424,
SP,3526605,Lavrinhas,217115.874447309,364183.300544833,
SP,3526704,Leme,3424175.06989836,5507375.15275476,
SP,3526803,Lençóis Paulista,2610622.35677996,4133781.59817863,
SP,3526902,Limeira,12637589.5658395,20132171.3459671,
SP,3527009,Lindóia,217210.106975884,393031.198840602,
SP,3527108,Lins,4273773.79680627,6069537.51526686,
SP,3527207,Lorena,4995538.34009029,6963900.2760168,
SP,3527256,Lourdes,,134820.690291256,
SP,3527306,Louveira,747762.603040821,1616864.73618873,
SP,3527405,Lucélia,1071054.6105593,1378103.20870882,
SP,3527504,Lucianópolis,90758.2084206137,129221.439634399,
SP,3527603,Luís Antônio,314611.367926836,488868.577027617,
SP,3527702,Luiziânia,192767.398393604,265692.93789447,
SP,3527801,Lupércio,206226.54222293,250498.612285996,
SP,3527900,Lutécia,129543.866181601,207055.97323487,
SP,3528007,Macatuba,652529.580865192,1049539.41431947,
SP,3528106,Macaubal,402251.53456293,544521.710932663,
SP,3528205,Macedônia,182969.485300817,256702.07785865,
SP,3528304,Magda,198011.958310846,274789.312666793,
SP,3528403,Mairinque,2386555.81702805,2883821.94974624,
SP,3528502,Mairiporã,2318348.95091483,4717518.56615864,
SP,3528601,Manduri,366109.865285303,543581.935565207,
SP,3528700,Marabá Paulista,164724.352159412,220822.275101257,
SP,3528809,Maracaí,666744.735624277,932925.792345486,
SP,3528858,Marapoama,,119571.612846784,
SP,3528908,Mariápolis,218027.239447452,258287.281625724,
SP,3529005,Marília,11735121.8010924,18137652.386302,
SP,3529104,Marinópolis,105557.318837664,138919.17894693,
SP,3529203,Martinópolis,1091508.03422146,1565511.82858127,
SP,3529302,Matão,3392354.69878196,5347749.48283635,
SP,3529401,Mauá,15794789.0244723,26963181.0487148,
SP,3529500,Mendonça,176328.400804981,254851.741530339,
SP,3529609,Meridiano,173779.252032695,276349.5551978,
SP,3529658,Mesópolis,,115856.786395185,
SP,3529708,Miguelópolis,858285.231704892,1322648.06025582,
SP,3529807,Mineiros do Tietê,449944.960596259,688628.721709954,
SP,3529906,Miracatu,813389.152899988,1233799.37238734,
SP,3530003,Mira Estrela,130872.213389008,177686.119655839,
SP,3530102,Mirandópolis,1449804.77943103,2059269.18171242,
SP,3530201,Mirante do Paranapanema,772689.772436959,1083936.08889744,
SP,3530300,Mirassol,2396162.32054782,3881220.11376228,
SP,3530409,Mirassolândia,130688.998341453,233353.671904414,
SP,3530508,Mococa,3364250.8485653,5004466.8187766,
SP,3530607,Moji das Cruzes,18745754.1462066,29604319.871082,
SP,3530706,Mogi Guaçu,6205124.57146705,9704840.86689244,
SP,3530805,Moji-Mirim,4274156.50510876,7202602.84904015,
SP,3530904,Mombuca,120796.37955453,164637.352428404,
SP,3531001,Monções,109068.625250913,145210.454419716,
SP,3531100,Mongaguá,1012906.99267805,2355251.94850186,
SP,3531209,Monte Alegre do Sul,266146.742258498,437383.415614949,
SP,3531308,Monte Alto,2253384.50307827,3523450.48371529,
SP,3531407,Monte Aprazível,1143485.83508101,1564760.33266947,
SP,3531506,Monte Azul Paulista,892557.670505448,1348657.11328933,
SP,3531605,Monte Castelo,243460.480668025,262432.140357638,
SP,3531704,Monteiro Lobato,146747.220711347,224946.744130809,
SP,3531803,Monte Mor,1149423.29806224,2424158.63240834,
SP,3531902,Morro Agudo,968608.823670264,1660394.14315461,
SP,3532009,Morungaba,392664.28267513,658499.239667854,
SP,3532058,Motuca,,232932.344246518,
SP,3532108,Murutinga do Sul,238056.613338916,272311.239715346,
SP,3532157,Nantes,,143207.314994487,
SP,3532207,Narandiba,135260.195367146,231806.228117491,
SP,3532306,Natividade da Serra,211218.120157427,330755.73068392,
SP,3532405,Nazaré Paulista,459745.984045463,810660.544767384,
SP,3532504,Neves Paulista,465993.181795219,690508.73104721,
SP,3532603,Nhandeara,638646.229788459,904002.407047454,
SP,3532702,Nipoã,124573.414775432,196481.894531851,
SP,3532801,Nova Aliança,234923.156265345,341496.693411854,
SP,3532827,Nova Campina,,365806.770806022,
SP,3532843,Nova Canaã Paulista,,142313.368526078,
SP,3532868,Nova Castilho,,69317.773146973,
SP,3532900,Nova Europa,274676.975213502,477292.126576652,
SP,3533007,Nova Granada,783397.913696564,1165720.68412139,
SP,3533106,Nova Guataporanga,102593.931419977,132358.296563005,
SP,3533205,Nova Independência,95241.6154463489,138259.447856047,
SP,3533254,Novais,,187538.125297682,
SP,3533304,Nova Luzitânia,130428.612179179,192904.332162205,
SP,3533403,Nova Odessa,1990787.99562432,3313851.58655375,
SP,3533502,Novo Horizonte,1605009.98590769,2353704.1922937,
SP,3533601,Nuporanga,281136.440633246,417262.830227066,
SP,3533700,Ocauçu,210151.516714875,259460.832469794,
SP,3533809,Óleo,141439.486726714,174782.508341697,
SP,3533908,Olímpia,2470490.27196759,3552195.48453391,
SP,3534005,Onda Verde,130953.337869982,215974.743581969,
SP,3534104,Oriente,368396.888177865,437649.430594111,
SP,3534203,Orindiúva,168861.419824715,274111.037761919,
SP,3534302,Orlândia,1897852.78606581,2921785.36706089,
SP,3534401,Osasco,36380866.5203799,56295062.3492593,
SP,3534500,Oscar Bressane,133638.492217376,193629.679303293,
SP,3534609,Osvaldo Cruz,1903706.79424845,2510513.19542257,
SP,3534708,Ourinhos,4826867.06006619,7658750.26213134,
SP,3534757,Ouroeste,,519566.816466883,
SP,3534807,Ouro Verde,287373.97225337,407716.587897951,
SP,3534906,Pacaembu,691272.58694545,948608.52149902,
SP,3535002,Palestina,464577.357973275,609579.817934487,
SP,3535101,Palmares Paulista,308740.563979456,491877.164442371,
SP,3535200,Palmeira d'Oeste,573846.695364594,720273.007697936,
SP,3535309,Palmital,1019327.89067158,1487040.7380149,
SP,3535408,Panorama,589424.357417364,873410.809009301,
SP,3535507,Paraguaçu Paulista,1991147.63854169,3069403.4838795,
SP,3535606,Paraibuna,658575.624771495,1101421.64733512,
SP,3535705,Paraíso,226784.558072113,329783.342351879,
SP,3535804,Paranapanema,614769.845785785,915812.956319085,
SP,3535903,Paranapuã,288169.512399964,251738.306472067,
SP,3536000,Parapuã,620237.529677694,734850.544327792,
SP,3536109,Pardinho,140411.348658786,281190.378489002,
SP,3536208,Pariquera-Açu,657717.11530632,1118750.79718488,
SP,3536257,Parisi,,135205.844377815,
SP,3536307,Patrocínio Paulista,476200.542033383,813587.886524552,
SP,3536406,Paulicéia,179292.237613852,309619.87870909,
SP,3536505,Paulínia,2225352.06061146,4443246.91738763,
SP,3536570,Paulistânia,,98751.194716911,
SP,3536604,Paulo de Faria,452714.820155431,563940.532308351,
SP,3536703,Pederneiras,1706674.0905766,2569085.99734988,
SP,3536802,Pedra Bela,198739.444429082,284460.095277471,
SP,3536901,Pedranópolis,159882.852284806,177623.102997451,
SP,3537008,Pedregulho,748568.741234176,1007599.05324929,
SP,3537107,Pedreira,1590783.72240248,2474440.09367905,
SP,3537156,Pedrinhas Paulista,,238239.829384921,
SP,3537206,Pedro de Toledo,338023.606050654,547993.86517571,
SP,3537305,Penápolis,2984617.61421642,4507060.37045039,
SP,3537404,Pereira Barreto,3501762.72957191,1893653.17535926,
SP,3537503,Pereiras,248329.609086122,404415.871378636,
SP,3537602,Peruíbe,1664583.56364606,3526134.26402435,
SP,3537701,Piacatu,244841.193128411,331714.743405887,
SP,3537800,Piedade,1944999.67122175,2932140.62113929,
SP,3537909,Pilar do Sul,820269.223228421,1472246.78133875,
SP,3538006,Pindamonhangaba,6476426.56542745,10578382.6106594,
SP,3538105,Pindorama,618584.365040706,937996.740364768,
SP,3538204,Pinhalzinho,353268.728627785,659921.922000135,
SP,3538303,Piquerobi,150208.098893321,229233.870166658,
SP,3538501,Piquete,904551.923855729,1192309.81714599,
